show_id,name
s4832,
s4833,"Lee Kyoungmi, Yim Pilsung, Jeon Go-woon, Kim Jong-kwan"
s4834,Olivier Assayas
s4835,Jason Orley
s4836,Tony Stone
s4837,Will Gluck
s4838,Reinhard Klooss
s4839,Karthik Subbaraj
s4840,Karthik Subbaraj
s4841,Ali Samadi Ahadi
s4842,Karan Lalit Butani
s4843,Kabir Khan
s4844,"Jean-Loup Felicioli, Alain Gagnol"
s4845,Jonathan Demme
s4846,Aziz Mirza
s4847,Neeraj Vora
s4848,"Ajay Bhuyan, Kunal Kohli"
s4849,"Banjong Pisanthanakun, Paween Purikitpanya, Songyos Sugmakanan, Parkpoom Wongpoom, Visute Poolvoralaks"
s4850,Kunle Afolayan
s4851,Vijay Maurya
s4852,Abhishek Saxena
s4853,"Dana Nachman, Don Hardy Jr."
s4854,Peter Webber
s4855,KornÃ©l MundruczÃ³
s4856,Nicolas Pesce
s4857,Christopher Nolen
s4858,Vinod Kapri
s4859,
s4860,Gajendra Ahire
s4861,Mat King
s4862,David Gordon Green
s4863,Aniruddha Roy Chowdhury
s4864,Byeon Hee-sun
s4865,
s4866,Shazia Ali Khan
s4867,"Oscar Micheaux, Spencer Williams, Richard E. Norman, Richard Maurice"
s4868,
s4869,Mahesh Manjrekar
s4870,Akshay Akkineni
s4871,"Israel AdriÃ¡n Caetano, Bruno Stagnaro"
s4872,
s4873,Rajkumar Hirani
s4874,Christophe HonorÃ©
s4875,Jorge Blanco
s4876,
s4877,Alastair Fothergill
s4878,Sam Liu
s4879,Rebecca Zlotowski
s4880,Oliver Stone
s4881,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla"
s4882,Gabriele Muccino
s4883,"Daniel Mann, Joseph Sargent"
s4884,Jean-Simon Chartier
s4885,
s4886,QLF
s4887,Tom Whitworth
s4888,
s4889,
s4890,Alfonso RodrÃ­guez
s4891,
s4892,
s4893,
s4894,"Guillermo Garcia, David Cantolla"
s4895,Joe Lynch
s4896,
s4897,Kunihiko Yuyama
s4898,Tetsuo Yajima
s4899,
s4900,
s4901,"Kunihiko Yuyama, Motonori Sakakibara"
s4902,
s4903,Lars Klevberg
s4904,
s4905,
s4906,Nidhi Sharma
s4907,
s4908,Ziggy Hofmeyr
s4909,Wim Wenders
s4910,Robert Altman
s4911,
s4912,
s4913,
s4914,Gabe Klinger
s4915,
s4916,Wolfgang Petersen
s4917,Edwin
s4918,Sameer Patil
s4919,
s4920,Steve McLean
s4921,Shreyas Talpade
s4922,Shirley Frimpong-Manso
s4923,Seth Henrikson
s4924,
s4925,
s4926,Dhanush
s4927,
s4928,
s4929,
s4930,
s4931,
s4932,
s4933,
s4934,
s4935,
s4936,
s4937,
s4938,
s4939,
s4940,
s4941,
s4942,
s4943,
s4944,
s4945,
s4946,
s4947,"Charlie Haskell, Koichi Sakamoto"
s4948,
s4949,
s4950,
s4951,
s4952,
s4953,
s4954,
s4955,
s4956,
s4957,James Barr
s4958,Ashish R. Shukla
s4959,Sanjiv Jaiswal
s4960,
s4961,Frank Capra
s4962,Sooraj R. Barjatya
s4963,Satish Rajwade
s4964,"Chris Bell, Josh Alexander, Greg Young"
s4965,
s4966,
s4967,Sam Irvin
s4968,
s4969,Linda Korsten
s4970,Gregory Hoblit
s4971,Lekh Tandon
s4972,Wong Jing
s4973,Bhavik Thakore
s4974,
s4975,Jon Rosenbaum
s4976,Stephen Cone
s4977,"Luis Lopez, Clay Tweel"
s4978,
s4979,Tamara Jenkins
s4980,
s4981,
s4982,Lekh Tandon
s4983,Christopher Nolen
s4984,
s4985,Bhavin Wadia
s4986,
s4987,Kanika Batra
s4988,"Henry Joost, Ariel Schulman"
s4989,
s4990,Nelson McCormick
s4991,Barry Avrich
s4992,"Zeek Earl, Christopher Caldwell"
s4993,
s4994,Mysskin
s4995,Sang-ho Yeon
s4996,
s4997,
s4998,
s4999,Ian Edelman
s5000,
s5001,Rajkumar Santoshi
s5002,Kabir Bhatia
s5003,Quentin Tarantino
s5004,Anurag Singh
s5005,
s5006,Robert Vince
s5007,Robert Vince
s5008,Robert Vince
s5009,Robert Vince
s5010,Ranjit Jeyakodi
s5011,Luis Prieto
s5012,"Roy Burdine, Johnny Castuciano"
s5013,Chris Miller
s5014,
s5015,Luv Ranjan
s5016,Luv Ranjan
s5017,Saket Chaudhary
s5018,
s5019,Rajiv Mehra
s5020,Michael Tolajian
s5021,Tanuja Chandra
s5022,
s5023,Umesh Mehra
s5024,
s5025,Jagdeep Sidhu
s5026,"Daan Jansen, Stijn Verlinde"
s5027,
s5028,
s5029,Marc Forster
s5030,Dustin Hoffman
s5031,Vikas Bahl
s5032,
s5033,Werner Herzog
s5034,
s5035,
s5036,
s5037,
s5038,
s5039,
s5040,Carlos Vermut
s5041,
s5042,Roy Campanella II
s5043,Simon Wincer
s5044,"Rashida Jones, Alan Hicks"
s5045,
s5046,Saravana Rajan
s5047,Richard Correll
s5048,Prakash Jha
s5049,Honey Trehan
s5050,
s5051,
s5052,Yasmin Ahmad
s5053,"Mastan Alibhai Burmawalla, Abbas Alibhai Burmawalla"
s5054,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla"
s5055,Andy Fickman
s5056,Jonathan Demme
s5057,Raphael Erichsen
s5058,Peter Howitt
s5059,Hari Viswanath
s5060,"Lydia Dean Pilcher, Ginny Mohler"
s5061,Rahul Dholakia
s5062,
s5063,
s5064,Martin Scorsese
s5065,Pawan Kripalani
s5066,Bhushan Patel
s5067,
s5068,Manish Gupta
s5069,"Jeremy Coon, Tim Skousen"
s5070,Ding Sheng
s5071,Barry Levinson
s5072,Soukarya Ghosal
s5073,
s5074,Linas Phillips
s5075,
s5076,Clay Glen
s5077,Peter Sollett
s5078,Dharmesh Darshan
s5079,Kunal Deshmukh
s5080,
s5081,Leena Yadav
s5082,Basu Chatterjee
s5083,
s5084,"Abhijit Kokate, Srivinay Salian"
s5085,"Phil Johnston, Rich Moore"
s5086,Anthony Pierce
s5087,John Asher
s5088,Derek Peck
s5089,Rajiv Mehra
s5090,Raj Kapoor
s5091,Anurag Kashyap
s5092,
s5093,Eric Khoo
s5094,Sanjay Dayma
s5095,Uwe Boll
s5096,Kim Sung-hoon
s5097,Girish Joshi
s5098,Rakeysh Omprakash Mehra
s5099,Gore Verbinski
s5100,Vishal Bhardwaj
s5101,Amir Mohiuddin
s5102,
s5103,
s5104,"Alejandro Ruax, Ramiro MartÃ­nez"
s5105,Morgan Spurlock
s5106,Zak Hilditch
s5107,Robin Aubert
s5108,Michael Showalter
s5109,Hussein Kamal
s5110,
s5111,
s5112,
s5113,Husam El-Gohari
s5114,Anees Bazmee
s5115,Luis Javier Henaine
s5116,Tom Whitter
s5117,
s5118,
s5119,Shawn Levy
s5120,
s5121,
s5122,Ben Wheatley
s5123,Nicholas Ray
s5124,
s5125,
s5126,Karl Mueller
s5127,
s5128,Michael James Regan
s5129,
s5130,
s5131,
s5132,Elaine McMillion Sheldon
s5133,
s5134,Craig Anderson
s5135,John Milius
s5136,Amitava Bhattacharya
s5137,Marina Willer
s5138,
s5139,Steven Knight
s5140,
s5141,"Clementine Malpas, Leslie Knott"
s5142,Mohamed Samy
s5143,Benjamin Dickinson
s5144,
s5145,
s5146,
s5147,
s5148,Andy Capper
s5149,Brian Oakes
s5150,Bent-Jorgen Perlmutt
s5151,Sam Cullman
s5152,Stuart Sender
s5153,Kelly Duane de la Vega
s5154,Sara Dosa
s5155,Brian Oakes
s5156,Kief Davidson
s5157,Shamyl Othman
s5158,Atom Egoyan
s5159,Allen Coulter
s5160,Mark Palansky
s5161,JuliÃ¡n HernÃ¡ndez
s5162,
s5163,Shin Won-ho
s5164,Shin Won-ho
s5165,
s5166,
s5167,Paul W.S. Anderson
s5168,RenÃ© PÃ©rez Joglar
s5169,Merawi Gerima
s5170,
s5171,"Linda Saffire, Adam Schlesinger"
s5172,Andrew Bujalski
s5173,"Josh Izenberg, Wynn Padula"
s5174,
s5175,Ãlvaro Delgado-Aparicio L.
s5176,
s5177,Youssef Chahine
s5178,Chia-Liang Liu
s5179,Vijay Jayapal
s5180,
s5181,"Andrew Lau Wai-Keung, Andrew Loo"
s5182,"Glen Goei, Gavin Yap"
s5183,Lee Seung-won
s5184,
s5185,
s5186,Joe Miale
s5187,"Jani Lachauer, Jakob Schuh"
s5188,
s5189,Sam Mendes
s5190,Fernando FrÃ­as De La Parra
s5191,
s5192,
s5193,Thomas Toby Parkinson
s5194,
s5195,
s5196,"RaÃºl Campos, Jan Suter"
s5197,"RaÃºl Campos, Jan Suter"
s5198,"RaÃºl Campos, Jan Suter"
s5199,Fernando AyllÃ³n
s5200,Bruno Garotti
s5201,Jeff Margolis
s5202,
s5203,John L. Spencer
s5204,Rachel Griffiths
s5205,
s5206,Paco Aguilar
s5207,Jakob Lass
s5208,Jon Avnet
s5209,
s5210,McG
s5211,
s5212,Makarand Mane
s5213,John Lyde
s5214,Rhiannon Bannenberg
s5215,Pieter Kuijpers
s5216,
s5217,
s5218,"Devaki Singh, Luke Kenny"
s5219,"Saw Teong Hin, Nik Amir Mustapha, M.S. Prem Nath"
s5220,
s5221,CÃ¼neyt Kaya
s5222,
s5223,
s5224,Ashok Nanda
s5225,"Marcelo Altmark, Mariano Mucci, Luis A. Scalella"
s5226,Isao Yukisada
s5227,Rob Seidenglanz
s5228,David LaChapelle
s5229,Shigeaki Kubo
s5230,Andres Clariond
s5231,Amit Rai
s5232,Ishaya Bako
s5233,Steve Rash
s5234,Tyler Spindel
s5235,Pierfrancesco Diliberto
s5236,Nicholas Winter
s5237,
s5238,
s5239,
s5240,
s5241,"Thierry DemaiziÃ¨re, Alban Teurlai"
s5242,Hanno Olderdissen
s5243,Abhishek Kapoor
s5244,"Joe Murray, Cosmo Segurson"
s5245,John G. Avildsen
s5246,Nishikant Kamat
s5247,Sylvester Stallone
s5248,Sylvester Stallone
s5249,Sylvester Stallone
s5250,John G. Avildsen
s5251,Brandon Jones
s5252,Spike Lee
s5253,G.J. Echternkamp
s5254,Olivier Marchal
s5255,Mike Gunther
s5256,Mike Gunther
s5257,Sameh Abdulaziz
s5258,Nancy Schwartzman
s5259,
s5260,Mitch Dickman
s5261,Martin Scorsese
s5262,Alfonso CuarÃ³n
s5263,
s5264,Yuki Tanada
s5265,
s5266,Ketche
s5267,Erol Ã–zlevi
s5268,Robbie Grewal
s5269,Navaniat Singh
s5270,Diego Cohen
s5271,Tom Forrest
s5272,Vlad Yudin
s5273,Sebastian DiNatale
s5274,
s5275,Lenny Abrahamson
s5276,Jalil Lespert
s5277,Matthew Atkinson
s5278,"Max Lang, Jani Lachauer"
s5279,
s5280,"Pavitra Chalam, Akshay Shankar"
s5281,Shweta Basu Prasad
s5282,Shaun Paul Piccinino
s5283,Scott Moran
s5284,
s5285,Sydney Sibilia
s5286,Roman Polanski
s5287,
s5288,
s5289,John Dahl
s5290,Prabhu Deva
s5291,Michael Larnell
s5292,Jay Chandrasekhar
s5293,
s5294,Hanung Bramantyo
s5295,
s5296,"Stig Bergqvist, Paul Demeyer"
s5297,Atanu Mukherjee
s5298,R. Ellis Frazier
s5299,Stanley Tong
s5300,Rob Reiner
s5301,Jeeva
s5302,
s5303,Garry Marshall
s5304,David L. Cunningham
s5305,
s5306,Chris Stokes
s5307,Amit Roy
s5308,
s5309,"Sam Dunn, Scot McFadyen"
s5310,Chris Howe
s5311,Peter Orton
s5312,Robert Vince
s5313,
s5314,Dave Higby
s5315,Dave Higby
s5316,
s5317,Jen McGowan
s5318,
s5319,Dharmendra Suresh Desai
s5320,Marcus Raboy
s5321,Alex Infascelli
s5322,David Lam
s5323,Clark Johnson
s5324,Pedro Flores Maldonado
s5325,Vipin Parashar
s5326,Sujeeth
s5327,Raman Kumar
s5328,Saurabh Sinha
s5329,Farhan Alam
s5330,Vijay Roche
s5331,Rocky Soraya
s5332,"Vikramaditya Motwane, Anurag Kashyap"
s5333,Gianfranco Rosi
s5334,Guillermo de Oliveira
s5335,Hakan Yonat
s5336,Michael Seater
s5337,Balu Mahendra
s5338,Ehtesham Uddin
s5339,"Kireet Khurana, Padmakumar Narasimhamurthy"
s5340,
s5341,Colin Trevorrow
s5342,Pierre CorÃ©
s5343,Pratim D. Gupta
s5344,Tigmanshu Dhulia
s5345,
s5346,
s5347,Nagraj Manjule
s5348,JP Habac
s5349,Sanjay Soorkar
s5350,
s5351,A. Salaam
s5352,Youssef Chahine
s5353,Anand Kamalakar
s5354,Mohamed Hamdy
s5355,
s5356,
s5357,Kristian Mercado
s5358,Walter C. Miller
s5359,Walter C. Miller
s5360,Walter C. Miller
s5361,
s5362,Partha Chakraborty
s5363,
s5364,K. Gopinathan
s5365,Michael Carney
s5366,Amr Arafa
s5367,
s5368,Dan Forrer
s5369,"Bruce MacDonald, Gabriel Sabloff"
s5370,Anirban Majumder
s5371,
s5372,John Huston
s5373,Rajeev Patil
s5374,Fernando Coimbra
s5375,Elite Zexer
s5376,Steven Brill
s5377,Raj Kapoor
s5378,Rajkumar Hirani
s5379,Cosima Spender
s5380,Akashdeep
s5381,
s5382,Glenn Miller
s5383,Blayne Weaver
s5384,Moto Sakakibara
s5385,Luc Vinciguerra
s5386,"Chris Roland, Maradona Dias Dos Santos"
s5387,
s5388,Norberto LÃ³pez Amado
s5389,Natasha Lyonne
s5390,Liam Lynch
s5391,Gilles Paquet-Brenner
s5392,Andreas Prochaska
s5393,Rohit Jugraj
s5394,Rohit Jugraj
s5395,Gajendra Ahire
s5396,A.R. Murugadoss
s5397,Rajiv Menon
s5398,Rajiv Menon
s5399,Venugopan
s5400,Vikram Pradhan
s5401,Kamal Sahani
s5402,V. Scott Balcerek
s5403,
s5404,Aditya Sarpotdar
s5405,"Kenzo Maihara, Amandha Wyanto"
s5406,Raj N. Sippy
s5407,
s5408,Damon Cardasis
s5409,Prakash Jha
s5410,
s5411,Jesse V. Johnson
s5412,Mahmoud Karim
s5413,
s5414,
s5415,Francesco Imperato
s5416,Jacob Kornbluth
s5417,John Lee Hancock
s5418,Jeffrey G. Hunt
s5419,Swapna Waghmare Joshi
s5420,
s5421,Lynn Shelton
s5422,Hussein Kamal
s5423,Kevan Peterson
s5424,
s5425,
s5426,Dino Risi
s5427,
s5428,Khaled Marei
s5429,Keenen Ivory Wayans
s5430,Malcolm D. Lee
s5431,Steven Spielberg
s5432,
s5433,Spike Lee
s5434,"Grand Corps Malade, Mehdi Idir"
s5435,Lars BÃ¼chel
s5436,Alexx Media
s5437,He Xiaofeng
s5438,"Hiroshi Aoyama, Kazumi Fukushima, Jim Stenstrum"
s5439,
s5440,Don Michael Paul
s5441,Edgar Wright
s5442,
s5443,Wes Craven
s5444,Wes Craven
s5445,Billy Corben
s5446,Gary Mak
s5447,
s5448,John Stockwell
s5449,Scot Armstrong
s5450,Steven Zaillian
s5451,Malik Bendjelloul
s5452,Dominic Sena
s5453,"RaÃºl Campos, Jan Suter"
s5454,Rik Reinholdtsen
s5455,Manny Rodriguez
s5456,Joe DeMaio
s5457,
s5458,Jay Chou
s5459,
s5460,
s5461,Billy Ray
s5462,Peter Sullivan
s5463,
s5464,
s5465,Advait Chandan
s5466,
s5467,
s5468,Kasia Uscinska
s5469,Susannah Ward
s5470,
s5471,Sam Taplin
s5472,Kasia Uscinska
s5473,Vicky Matthews
s5474,Susannah Ward
s5475,Sam Taplin
s5476,James Tovell
s5477,Vicky Matthews
s5478,"Vicky Matthews, Gareth Sacala"
s5479,Louise Wardle
s5480,Alain Desrochers
s5481,
s5482,Stefon Bristol
s5483,"Roberta Grossman, Sophie Sartain"
s5484,Raj Babu
s5485,
s5486,
s5487,
s5488,
s5489,Tarsem Singh
s5490,
s5491,Alejandra MÃ¡rquez Abella
s5492,Ozan AÃ§Ä±ktan
s5493,Asif Kapadia
s5494,
s5495,
s5496,Benson Lee
s5497,Wayne Blair
s5498,Kenneth MÃ¼ller
s5499,Greg Barker
s5500,
s5501,Sudhir Mishra
s5502,"Katleho Ramaphakela, Rethabile Ramaphakela"
s5503,
s5504,Claire Scanlon
s5505,Liu Jiang
s5506,Mike Gunther
s5507,Neal Brennan
s5508,Ryan Polito
s5509,Anand Ravichandran
s5510,R. Kannan
s5511,
s5512,
s5513,Biodun Stephen
s5514,
s5515,Chris Eigeman
s5516,Gabriele Muccino
s5517,
s5518,Cathy Garcia-Molina
s5519,Daniel SÃ¡nchez ArÃ©valo
s5520,Sergei Bodrov
s5521,Michael Patrick King
s5522,Michael Patrick King
s5523,Sylvie Verheyde
s5524,Sean Anders
s5525,
s5526,
s5527,Antonio Serrano
s5528,Michael Tiddes
s5529,
s5530,Max Martini
s5531,Jean-Bernard Marlin
s5532,Leena Yadav
s5533,Zhang Yimou
s5534,
s5535,Sudesh Manjrekar
s5536,Bejoy Nambiar
s5537,
s5538,Krishna Vamshi
s5539,
s5540,Dibakar Banerjee
s5541,Teng Huatao
s5542,Gurudev Bhalla
s5543,Herman Yau
s5544,David R. Ellis
s5545,Chris Sivertson
s5546,
s5547,
s5548,Jay Grace
s5549,Samar Khan
s5550,Grant Singer
s5551,Paul Dugdale
s5552,
s5553,
s5554,Amr Arafa
s5555,
s5556,Cathy Garcia-Molina
s5557,
s5558,Jim Field Smith
s5559,Mae Czarina Cruz
s5560,"Nate Adams, Adam Carolla"
s5561,"MÃ¥ns MÃ¥rlind, BjÃ¶rn Stein"
s5562,Oliver Schmitz
s5563,
s5564,Guy Ritchie
s5565,"Latif Faiziyev, Umesh Mehra"
s5566,Ramesh Sippy
s5567,Oren Uziel
s5568,
s5569,Matias Mariani
s5570,Sandi Tan
s5571,Ram Gopal Varma
s5572,Parambrata Chatterjee
s5573,
s5574,Apoorva Lakhia
s5575,
s5576,Raymond McGrath
s5577,"Adele K. Thomas, Richard Bailey"
s5578,Richard Bailey
s5579,"Raj Nidimoru, Krishna D.K."
s5580,"Jitendra Tiwari, Pranav Singh"
s5581,Destin Daniel Cretton
s5582,Amitabha Singh
s5583,Robert Rodriguez
s5584,Ric Roman Waugh
s5585,
s5586,Barney Clay
s5587,
s5588,Jason Moore
s5589,
s5590,Amit Barot
s5591,Adarsh Eshwarappa
s5592,"Banjong Pisanthanakun, Parkpoom Wongpoom"
s5593,Rano Karno
s5594,Rano Karno
s5595,Rano Karno
s5596,Fernando AyllÃ³n
s5597,"Fabio Grassadonia, Antonio Piazza"
s5598,
s5599,
s5600,Vivek Wagh
s5601,Ian Samuels
s5602,Gaurav Narayanan
s5603,
s5604,
s5605,Timothy Woodward Jr.
s5606,"Limbert Fabian, Brandon Oldenburg"
s5607,M.J. Bassett
s5608,Jason Cohen
s5609,Halitha Shameem
s5610,
s5611,David O. Russell
s5612,
s5613,
s5614,Julia Knowles
s5615,Antonio Campos
s5616,"Jan Suter, RaÃºl Campos"
s5617,Pascal Amanfo
s5618,
s5619,
s5620,Alex Gibney
s5621,"Nuhash Humayun, Syed Ahmed Shawki, Rahat Rahman, Robiul Alam Robi, Golam Kibria Farooki, Mir Mukarram Hossain, Tanvir Ahsan, Mahmudul Islam, Abdullah Al Noor, Krishnendu Chattopadhyay, Syed Saleh Ahmed Sobhan"
s5622,
s5623,
s5624,
s5625,Shakti Samanta
s5626,
s5627,Anil Sharma
s5628,Rohit Shetty
s5629,Raditya Dika
s5630,
s5631,
s5632,
s5633,Robert Kouba
s5634,CiarÃ¡n Foy
s5635,Dorian FernÃ¡ndez-Moris
s5636,
s5637,Gregg Bishop
s5638,
s5639,Sean Hanish
s5640,Corey Grant
s5641,
s5642,Wenn V. Deramas
s5643,
s5644,Sharmeen Obaid-Chinoy
s5645,"Ali Kalthami, Meshal Aljaser, Faris Godus, Mohamed al Salman, Faisal al Amer"
s5646,Daniel Effiong
s5647,
s5648,Ekachai Uekrongtham
s5649,
s5650,
s5651,Eduardo Casanova
s5652,Renny Harlin
s5653,Kevin MacDonald
s5654,Ringo Lam
s5655,Nguyen Thanh Tung
s5656,Fredric Lean
s5657,
s5658,"Colin Strause, Greg Strause"
s5659,
s5660,Andrea Molaioli
s5661,
s5662,Leslye Headland
s5663,
s5664,"Pantham Thongsang, Cheewatan Pusitsuksa"
s5665,
s5666,Sivaroj Kongsakul
s5667,Joe Nussbaum
s5668,Billy Bob Thornton
s5669,Phillip Noyce
s5670,
s5671,Eric Aghimien
s5672,John Maclean
s5673,Evan Katz
s5674,Joe Dante
s5675,"Ian Nelms, Eshom Nelms"
s5676,Noam Murro
s5677,
s5678,Alberto RodrÃ­guez
s5679,
s5680,Alex Winter
s5681,
s5682,Fred Olen Ray
s5683,Chris Koch
s5684,Oliver Stone
s5685,Bong Joon Ho
s5686,Marcos Carnevale
s5687,Imtiaz Ali
s5688,Jonathan Ignatius Green
s5689,
s5690,Hanung Bramantyo
s5691,"RaÃºl Campos, Jan Suter"
s5692,"RaÃºl Campos, Jan Suter"
s5693,
s5694,"Latif Faiziyev, Umesh Mehra"
s5695,Akira Saitoh
s5696,Abbas Mustan
s5697,Hugo Stuven
s5698,Alfonso CuarÃ³n
s5699,Ron Howard
s5700,Ron Howard
s5701,Michael J. Bassett
s5702,
s5703,Ian MacAllister-McDonald
s5704,
s5705,Jennifer Kaytin Robinson
s5706,Manolo Caro
s5707,
s5708,Carlo Padial
s5709,
s5710,Nancy Meyers
s5711,Priyadarshan
s5712,
s5713,
s5714,Kevin Layne
s5715,Kevin Layne
s5716,Julius Avery
s5717,Ahmed Nader Galal
s5718,
s5719,Ivan Ayr
s5720,
s5721,Jeffrey C. Bell
s5722,
s5723,Shaad Ali
s5724,Khaled Marei
s5725,
s5726,
s5727,Juan Antonio de la Riva
s5728,Sean McNamara
s5729,"David Allensworth, MoniÃ¨re"
s5730,
s5731,"Jerry Rothwell, Reuben Atlas"
s5732,
s5733,Clint Eastwood
s5734,
s5735,
s5736,
s5737,Emilio MartÃ­nez LÃ¡zaro
s5738,
s5739,Sam O'Steen
s5740,Samuel Jouy
s5741,
s5742,
s5743,
s5744,Neeraj Pandey
s5745,Ricky Gervais
s5746,Nic Mathieu
s5747,
s5748,Dan Harris
s5749,Mark Sloper
s5750,Sam Rega
s5751,Peter Berg
s5752,Alex Israel
s5753,
s5754,Sam Raimi
s5755,"Peter Ramsey, Rodney Rothman, Bob Persichetti"
s5756,
s5757,
s5758,"Beth Sleven, Allan Jacobsen, Kevin Wotton"
s5759,
s5760,
s5761,
s5762,
s5763,"David Fairhead, Anthony Palmer"
s5764,"Anthony Abrams, Adam Larson Broder"
s5765,
s5766,Joe Dante
s5767,Bernie Denk
s5768,Bernie Denk
s5769,
s5770,Tom McCarthy
s5771,Harmony Korine
s5772,Thom Zimny
s5773,Storm Saulter
s5774,Robert Rodriguez
s5775,Robert Rodriguez
s5776,Robert Rodriguez
s5777,Robert Rodriguez
s5778,
s5779,Javier Ruiz Caldera
s5780,A.R. Murugadoss
s5781,Darren Lynn Bousman
s5782,Christopher Ray
s5783,
s5784,Adam Alleca
s5785,Alison E. Rose
s5786,
s5787,
s5788,
s5789,
s5790,
s5791,Rian Johnson
s5792,
s5793,
s5794,Jon Izen
s5795,Matthew Vaughn
s5796,
s5797,David Mackenzie
s5798,Steven Rinella
s5799,Todd Phillips
s5800,
s5801,Olivia M. Lamasan
s5802,
s5803,
s5804,
s5805,
s5806,MichÃ¨le Ohayon
s5807,"Ola Flyum, David Hebditch"
s5808,Joey So
s5809,Yang Woo-seok
s5810,Adam McKay
s5811,Wael Ihsan
s5812,Charles Stone III
s5813,Akiva Goldsman
s5814,Maximilian Erlenwein
s5815,Danny Boyle
s5816,Marcus Raboy
s5817,"Arjun Gourisaria, Moinak Biswas"
s5818,"Chatchai Katenut, Manussa Vorasingha, Tanwarin Sukkhapisit, Poj Arnon"
s5819,
s5820,
s5821,Jon J. Whelan
s5822,
s5823,
s5824,
s5825,Brad Anderson
s5826,Alex Holmes
s5827,
s5828,Anurag Basu
s5829,Raj B. Shetty
s5830,
s5831,James Sweeney
s5832,Rowan Athale
s5833,Arthur Allan Seidelman
s5834,Katherine Dieckmann
s5835,
s5836,Marc Forster
s5837,
s5838,
s5839,
s5840,Georges Hachem
s5841,Amar Kaushik
s5842,"LeÃ¯la Sy, Kery James"
s5843,
s5844,
s5845,
s5846,Victor Cook
s5847,Baz Luhrmann
s5848,"Ester Gould, Reijer Zwaan"
s5849,Ivan Reitman
s5850,Andrew Bergman
s5851,
s5852,
s5853,Yance Ford
s5854,Afonso Poyart
s5855,
s5856,
s5857,Irek Dobrowolski
s5858,Rob Minkoff
s5859,Rob Minkoff
s5860,
s5861,Matt Tyrnauer
s5862,Ali YorgancÄ±oÄŸlu
s5863,
s5864,"Jumpei Mizusaki, Koji Morimoto, Michael Arias, Masaru Matsumoto, Arthell Isom, Henry Thurlow, Takanobu Mizuno, Elsa Nakamichi, Hajime Sasaki, Shinji Takagi"
s5865,
s5866,J.M. Berrios
s5867,Stefano Sollima
s5868,
s5869,Chayanop Boonprakob
s5870,Zakariya
s5871,
s5872,Sarah Gavron
s5873,Ariel Boles
s5874,
s5875,
s5876,Benny Fredman
s5877,Saul Dibb
s5878,
s5879,Joseph Cross
s5880,Kasper Barfoed
s5881,
s5882,Jennifer Morrison
s5883,RamÃ³n Salazar
s5884,
s5885,Valli Bindana
s5886,
s5887,Partho Sen-Gupta
s5888,
s5889,Sumit Das
s5890,Kevin Phillips
s5891,Thiagarajan Kumararaja
s5892,
s5893,
s5894,Jacob Joice
s5895,
s5896,
s5897,
s5898,
s5899,Steve Ball
s5900,
s5901,
s5902,Steve Ball
s5903,Steve Ball
s5904,"Jacob Joice, Steve Ball"
s5905,Indra Kumar
s5906,
s5907,Greg Mottola
s5908,Gordon Parks
s5909,Jesse Warn
s5910,Javier Ruiz Caldera
s5911,Bryan Singer
s5912,
s5913,Phil Sgriccia
s5914,
s5915,Bruce McCulloch
s5916,Mangesh Kanthale
s5917,Tanuja Chandra
s5918,Angga Dwimas Sasongko
s5919,"Ash Brannon, Chris Buck"
s5920,Kuntz Agus
s5921,"Hanung Bramantyo, Meisa Felaroze"
s5922,
s5923,
s5924,
s5925,
s5926,
s5927,
s5928,Matthew Cooke
s5929,"Anthony Caronna, Alexander Smith"
s5930,Matt Wechsler
s5931,"Rocky Soraya, Anggy Umbara"
s5932,Jang Jae-hyun
s5933,Ashutosh Gowariker
s5934,Basu Chatterjee
s5935,
s5936,"Mike Smith, John Paul Tremblay, Robb Wells"
s5937,Warren P. Sonoda
s5938,Tim Burton
s5939,
s5940,Jamie M. Dagg
s5941,J.D. Dillard
s5942,Ann Deborah Fishman
s5943,"Dan Kwan, Daniel Scheinert"
s5944,
s5945,
s5946,
s5947,Derek Yee
s5948,Cheh Chang
s5949,Dominic Sena
s5950,
s5951,Daniel Oriahi
s5952,
s5953,Nora Fingscheidt
s5954,Subhash Ghai
s5955,Aamir Khan
s5956,
s5957,
s5958,Santosh Sivan
s5959,
s5960,Pat Healy
s5961,Michael Dowse
s5962,Han Qing
s5963,Chester Tam
s5964,Duncan McMath
s5965,Alison Klayman
s5966,
s5967,John Luessenhop
s5968,
s5969,Reema Kagti
s5970,Yasmin Ahmad
s5971,
s5972,"Rusty Cundieff, Darin Scott"
s5973,
s5974,
s5975,
s5976,Nzingha Stewart
s5977,Sian Heder
s5978,Navneet Behal
s5979,Imtiaz Ali
s5980,Hanung Bramantyo
s5981,
s5982,
s5983,Aanand Rai
s5984,Ram
s5985,Wael Ehsan
s5986,Raditya Dika
s5987,Julien Seri
s5988,Archie Hekagery
s5989,"Chris Buck, Kevin Lima"
s5990,Brian Smith
s5991,Sameh Abdulaziz
s5992,Don Omope
s5993,Federico D'Alessandro
s5994,Daniel Joseph
s5995,Martin Scorsese
s5996,
s5997,Paul Dugdale
s5998,Marcus Raboy
s5999,
s6000,Ryu Jung-woo
s6001,Ribhu Dasgupta
